"","V1"
"2498",1
"2499",1
"2500",0
"2501",0
"2502",0
"2503",1
"2504",0
"2505",0
"2506",1
"2507",1
"2508",1
"2509",0
"2510",0
"2511",0
"2512",1
"2513",1
"2514",0
"2515",0
"2516",0
"2517",1
"2518",0
"2519",1
"2520",1
"2521",1
"2522",0
"2523",0
"2524",0
"2525",1
"2526",1
"2527",1
"2528",1
"2529",0
"2530",1
"2531",1
"2532",1
"2533",0
"2534",0
"2535",1
"2536",1
"2537",1
"2538",1
"2539",0
"2540",1
"2541",1
"2542",1
"2543",1
"2544",1
"2545",0
"2546",1
"2547",1
"2548",1
"2549",1
"2550",0
"2551",0
"2552",0
"2553",1
"2554",0
"2555",0
"2556",0
"2557",0
"2558",0
"2559",1
"2560",0
"2561",0
"2562",1
"2563",0
"2564",0
"2565",0
"2566",0
"2567",1
"2568",1
"2569",1
"2570",0
"2571",0
"2572",1
"2573",0
"2574",1
"2575",0
"2576",0
"2577",1
"2578",0
"2579",0
"2580",0
"2581",0
"2582",0
"2583",0
"2584",1
"2585",1
"2586",1
"2587",0
"2588",0
"2589",1
"2590",0
"2591",0
"2592",1
"2593",0
"2594",1
"2595",0
"2596",0
"2597",1
"2598",0
"2599",1
"2600",0
"2601",1
"2602",0
"2603",1
"2604",0
"2605",1
"2606",0
"2607",1
"2608",0
"2609",0
"2610",0
"2611",0
"2612",0
"2613",0
"2614",1
"2615",0
"2616",0
"2617",0
"2618",1
"2619",0
"2620",1
"2621",0
"2622",0
"2623",1
"2624",0
"2625",0
"2626",0
"2627",1
"2628",1
"2629",1
"2630",0
"2631",0
"2632",0
"2633",0
"2634",0
"2635",1
"2636",0
"2637",0
"2638",0
"2639",0
"2640",0
"2641",0
"2642",1
"2643",0
"2644",0
"2645",1
"2646",0
"2647",1
"2648",0
"2649",1
"2650",1
"2651",0
"2652",0
"2653",1
"2654",0
"2655",0
"2656",1
"2657",1
"2658",0
"2659",1
"2660",0
"2661",1
"2662",0
"2663",1
"2664",0
"2665",0
"2666",0
"2667",0
"2668",1
"2669",0
"2670",0
"2671",0
"2672",0
"2673",0
"2674",1
"2675",0
"2676",0
"2677",0
"2678",0
"2679",0
"2680",1
"2681",1
"2682",1
"2683",1
"2684",1
"2685",0
"2686",0
"2687",0
"2688",0
"2689",0
"2690",1
"2691",0
"2692",0
"2693",0
"2694",1
"2695",1
"2696",1
"2697",1
"2698",1
"2699",0
"2700",0
"2701",1
"2702",1
"2703",1
"2704",1
"2705",0
"2706",1
"2707",1
"2708",0
"2709",1
"2710",0
"2711",1
"2712",0
"2713",1
"2714",1
"2715",0
"2716",0
"2717",0
"2718",1
"2719",1
"2720",0
"2721",0
"2722",1
"2723",1
"2724",0
"2725",0
"2726",1
"2727",1
"2728",0
"2729",0
"2730",1
"2731",0
"2732",0
"2733",0
"2734",0
"2735",1
"2736",0
"2737",1
"2738",1
"2739",0
"2740",0
"2741",0
"2742",0
"2743",0
"2744",0
"2745",1
"2746",1
"2747",1
"2748",0
"2749",0
"2750",0
"2751",0
"2752",0
"2753",0
"2754",0
"2755",0
"2756",0
"2757",1
"2758",1
"2759",0
"2760",1
"2761",1
"2762",0
"2763",0
"2764",0
"2765",1
"2766",1
"2767",0
"2768",1
"2769",0
"2770",1
"2771",0
"2772",1
"2773",0
"2774",0
"2775",1
"2776",1
"2777",1
"2778",0
"2779",0
"2780",0
"2781",1
"2782",1
"2783",0
"2784",1
"2785",1
"2786",1
"2787",1
"2788",0
"2789",0
"2790",0
"2791",0
"2792",0
"2793",0
"2794",0
"2795",0
"2796",0
"2797",1
"2798",0
"2799",1
"2800",1
"2801",0
"2802",1
"2803",1
"2804",1
"2805",0
"2806",0
"2807",0
"2808",0
"2809",0
"2810",0
"2811",1
"2812",0
"2813",1
"2814",1
"2815",0
"2816",0
"2817",0
"2818",0
"2819",1
"2820",1
"2821",0
"2822",1
"2823",0
"2824",1
"2825",1
"2826",1
"2827",0
"2828",0
"2829",0
"2830",1
"2831",1
"2832",1
"2833",0
"2834",1
"2835",0
"2836",1
"2837",0
"2838",0
"2839",1
"2840",1
"2841",1
"2842",1
"2843",1
"2844",1
"2845",1
"2846",0
"2847",0
"2848",0
"2849",0
"2850",0
"2851",0
"2852",0
"2853",0
"2854",0
"2855",0
"2856",0
"2857",0
"2858",1
"2859",1
"2860",0
"2861",1
"2862",0
"2863",1
"2864",0
"2865",0
"2866",1
"2867",0
"2868",1
"2869",0
"2870",0
"2871",0
"2872",0
"2873",0
"2874",0
"2875",0
"2876",0
"2877",0
"2878",1
"2879",0
"2880",1
"2881",0
"2882",0
"2883",0
"2884",0
"2885",1
"2886",0
"2887",0
"2888",1
"2889",1
"2890",1
"2891",0
"2892",1
"2893",0
"2894",0
"2895",0
"2896",0
"2897",0
"2898",0
"2899",0
"2900",0
"2901",0
"2902",0
"2903",0
"2904",0
"2905",1
"2906",1
"2907",1
"2908",0
"2909",1
"2910",0
"2911",1
"2912",0
"2913",0
"2914",1
"2915",0
"2916",0
"2917",1
"2918",0
"2919",0
"2920",0
"2921",0
"2922",0
"2923",0
"2924",0
"2925",1
"2926",0
"2927",0
"2928",1
"2929",0
"2930",0
"2931",0
"2932",0
"2933",1
"2934",0
"2935",1
"2936",0
"2937",1
"2938",0
"2939",1
"2940",1
"2941",0
"2942",0
"2943",0
"2944",0
"2945",0
"2946",1
"2947",1
"2948",0
"2949",1
"2950",1
"2951",1
"2952",0
"2953",0
"2954",1
"2955",1
"2956",1
"2957",0
"2958",0
"2959",0
"2960",0
"2961",1
"2962",0
"2963",0
"2964",1
"2965",1
"2966",0
"2967",0
"2968",0
"2969",0
"2970",0
"2971",0
"2972",0
"2973",1
"2974",0
"2975",1
"2976",1
"2977",0
"2978",1
"2979",0
"2980",1
"2981",0
"2982",1
"2983",1
"2984",0
"2985",0
"2986",1
"2987",0
"2988",0
"2989",0
"2990",0
"2991",0
"2992",0
"2993",0
"2994",1
"2995",1
"2996",0
"2997",1
"2998",0
"2999",1
"3000",1
"3001",0
"3002",1
"3003",0
"3004",0
"3005",0
"3006",1
"3007",1
"3008",0
"3009",0
"3010",1
"3011",0
"3012",1
"3013",0
"3014",1
"3015",1
"3016",1
"3017",1
"3018",0
"3019",1
"3020",0
"3021",0
"3022",1
"3023",1
"3024",1
"3025",0
"3026",0
"3027",1
"3028",0
"3029",0
"3030",0
"3031",1
"3032",1
"3033",0
"3034",0
"3035",0
"3036",1
"3037",1
"3038",0
"3039",1
"3040",1
"3041",0
"3042",1
"3043",0
"3044",0
"3045",1
"3046",0
"3047",0
"3048",0
"3049",1
"3050",0
"3051",0
"3052",0
"3053",1
"3054",0
"3055",0
"3056",1
"3057",1
"3058",0
"3059",0
"3060",1
"3061",0
"3062",0
"3063",0
"3064",1
"3065",0
"3066",0
"3067",0
"3068",0
"3069",0
"3070",1
"3071",1
"3072",1
"3073",0
"3074",1
"3075",1
"3076",0
"3077",0
"3078",0
"3079",0
"3080",1
"3081",1
"3082",1
"3083",1
"3084",1
"3085",0
"3086",0
"3087",1
"3088",1
"3089",0
"3090",0
"3091",1
"3092",0
"3093",1
"3094",1
"3095",1
"3096",0
"3097",1
"3098",1
"3099",1
"3100",0
"3101",0
"3102",0
"3103",0
"3104",1
"3105",0
"3106",1
"3107",0
"3108",1
"3109",1
"3110",0
"3111",0
"3112",0
"3113",0
"3114",0
"3115",1
"3116",0
"3117",1
"3118",1
"3119",1
"3120",1
"3121",0
"3122",0
"3123",0
"3124",1
"3125",1
"3126",0
"3127",0
"3128",0
"3129",0
"3130",1
"3131",0
"3132",1
"3133",0
"3134",0
"3135",0
"3136",0
"3137",1
"3138",0
"3139",1
"3140",0
"3141",0
"3142",0
"3143",0
"3144",1
"3145",0
"3146",0
"3147",0
"3148",0
"3149",0
"3150",1
"3151",1
"3152",1
"3153",0
"3154",1
"3155",0
"3156",1
"3157",1
"3158",1
"3159",1
"3160",1
"3161",1
"3162",0
"3163",0
"3164",1
"3165",0
"3166",0
"3167",0
"3168",0
"3169",0
"3170",1
"3171",1
"3172",1
"3173",0
"3174",0
"3175",1
"3176",1
"3177",0
"3178",0
"3179",1
"3180",1
"3181",1
"3182",1
"3183",0
"3184",1
"3185",1
"3186",1
"3187",0
"3188",1
"3189",0
"3190",1
"3191",0
"3192",0
"3193",0
"3194",0
"3195",0
"3196",0
"3197",1
"3198",0
"3199",0
"3200",0
"3201",1
"3202",0
"3203",1
"3204",1
"3205",0
"3206",0
"3207",0
"3208",0
"3209",0
"3210",1
"3211",0
"3212",0
"3213",1
"3214",1
"3215",0
"3216",0
"3217",1
"3218",0
"3219",1
"3220",1
"3221",1
"3222",1
"3223",0
"3224",1
"3225",0
"3226",1
"3227",1
"3228",1
"3229",0
"3230",1
"3231",1
"3232",1
"3233",1
"3234",0
"3235",1
"3236",0
"3237",1
"3238",0
"3239",1
"3240",1
"3241",0
"3242",0
"3243",1
"3244",1
"3245",0
"3246",0
"3247",0
"3248",0
"3249",1
"3250",0
"3251",0
"3252",1
"3253",1
"3254",1
"3255",0
"3256",1
"3257",1
"3258",1
"3259",0
"3260",0
"3261",0
"3262",1
"3263",0
"3264",0
"3265",1
"3266",0
"3267",1
"3268",1
"3269",0
"3270",0
"3271",0
"3272",0
"3273",0
"3274",1
"3275",1
"3276",0
"3277",1
"3278",0
"3279",0
"3280",1
"3281",1
"3282",0
"3283",0
"3284",0
"3285",0
"3286",1
"3287",1
"3288",1
"3289",1
"3290",0
"3291",1
"3292",0
"3293",0
"3294",0
"3295",0
"3296",1
"3297",0
"3298",1
"3299",0
"3300",0
"3301",0
"3302",0
"3303",0
"3304",0
"3305",0
"3306",1
"3307",0
"3308",0
"3309",1
"3310",1
"3311",1
"3312",0
"3313",1
"3314",0
"3315",0
"3316",0
"3317",0
"3318",1
"3319",1
"3320",0
"3321",0
"3322",0
"3323",0
"3324",1
"3325",0
"3326",0
"3327",0
"3328",0
"3329",0
"3330",0
"3331",0
"3332",1
"3333",1
"3334",0
"3335",1
"3336",1
"3337",1
"3338",1
"3339",1
"3340",1
"3341",0
"3342",1
"3343",1
"3344",0
"3345",0
"3346",1
"3347",0
"3348",0
"3349",0
"3350",0
"3351",0
"3352",0
"3353",0
"3354",1
"3355",1
"3356",0
"3357",1
"3358",0
"3359",1
"3360",0
"3361",0
"3362",0
"3363",0
"3364",0
"3365",0
"3366",0
"3367",1
"3368",0
"3369",0
"3370",1
"3371",1
"3372",1
"3373",0
"3374",0
"3375",1
"3376",1
"3377",1
"3378",0
"3379",1
"3380",0
"3381",1
"3382",1
"3383",0
"3384",0
"3385",0
"3386",0
"3387",0
"3388",0
"3389",0
"3390",1
"3391",1
"3392",0
"3393",1
"3394",0
"3395",1
"3396",0
"3397",0
"3398",0
"3399",0
"3400",1
"3401",0
"3402",1
"3403",1
"3404",1
"3405",0
"3406",0
"3407",0
"3408",0
"3409",0
"3410",0
"3411",0
"3412",1
"3413",0
"3414",1
"3415",0
"3416",1
"3417",1
"3418",0
"3419",1
"3420",1
"3421",0
"3422",0
"3423",0
"3424",1
"3425",0
"3426",1
"3427",1
"3428",0
"3429",0
"3430",0
"3431",1
"3432",1
"3433",1
"3434",0
"3435",0
"3436",1
"3437",1
"3438",1
"3439",0
"3440",0
"3441",0
"3442",1
"3443",0
"3444",0
"3445",0
"3446",0
"3447",0
"3448",0
"3449",0
"3450",0
"3451",0
"3452",1
"3453",1
"3454",1
"3455",0
"3456",0
"3457",0
"3458",1
"3459",0
"3460",0
"3461",0
"3462",0
"3463",1
"3464",0
"3465",1
"3466",1
"3467",1
"3468",0
"3469",0
"3470",0
"3471",0
"3472",0
"3473",0
"3474",0
"3475",1
"3476",1
"3477",0
"3478",1
"3479",0
"3480",0
"3481",1
"3482",1
"3483",1
"3484",1
"3485",1
"3486",0
"3487",1
"3488",1
"3489",1
"3490",1
"3491",0
"3492",0
"3493",0
"3494",0
"3495",0
"3496",1
"3497",0
"3498",0
"3499",1
"3500",1
"3501",1
"3502",0
"3503",0
"3504",1
"3505",0
"3506",0
"3507",0
"3508",0
"3509",0
"3510",1
"3511",1
"3512",0
"3513",1
"3514",0
"3515",0
"3516",1
"3517",1
"3518",1
"3519",1
"3520",0
"3521",1
"3522",0
"3523",1
"3524",0
"3525",0
"3526",1
"3527",0
"3528",1
"3529",0
"3530",0
"3531",1
"3532",0
"3533",0
"3534",0
"3535",1
"3536",0
"3537",0
"3538",1
"3539",1
"3540",1
"3541",1
"3542",0
"3543",1
"3544",0
"3545",1
"3546",0
"3547",1
"3548",1
"3549",1
"3550",1
"3551",0
"3552",0
"3553",1
"3554",0
"3555",0
"3556",0
"3557",1
"3558",0
"3559",0
"3560",1
"3561",0
"3562",1
"3563",0
"3564",0
"3565",1
"3566",1
"3567",1
"3568",1
"3569",0
"3570",0
"3571",1
"3572",0
"3573",0
"3574",1
"3575",1
"3576",0
"3577",0
"3578",1
"3579",1
"3580",1
"3581",1
"3582",0
"3583",0
"3584",0
"3585",0
"3586",0
"3587",1
"3588",0
"3589",1
"3590",0
"3591",1
"3592",1
"3593",0
"3594",0
"3595",0
"3596",0
"3597",0
"3598",0
"3599",1
"3600",0
"3601",0
"3602",0
"3603",0
"3604",1
"3605",0
"3606",1
"3607",0
"3608",1
"3609",1
"3610",1
"3611",1
"3612",0
"3613",0
"3614",0
"3615",0
"3616",1
"3617",0
"3618",1
"3619",1
"3620",1
"3621",0
"3622",0
"3623",1
"3624",0
"3625",0
"3626",1
"3627",1
"3628",0
"3629",1
"3630",0
"3631",1
"3632",1
"3633",1
"3634",0
"3635",0
"3636",0
"3637",1
"3638",0
"3639",0
"3640",0
"3641",0
"3642",0
"3643",0
"3644",1
"3645",0
"3646",1
"3647",1
"3648",1
"3649",0
"3650",0
"3651",1
"3652",0
"3653",0
"3654",0
"3655",1
"3656",0
"3657",0
"3658",0
"3659",1
"3660",0
"3661",1
"3662",0
"3663",0
"3664",1
"3665",0
"3666",0
"3667",0
"3668",0
"3669",0
"3670",1
"3671",0
"3672",1
"3673",1
"3674",0
"3675",0
"3676",0
"3677",0
"3678",1
"3679",0
"3680",1
"3681",0
"3682",1
"3683",0
"3684",0
"3685",0
"3686",0
"3687",1
"3688",0
"3689",1
"3690",0
"3691",0
"3692",1
"3693",1
"3694",0
"3695",0
"3696",0
"3697",1
"3698",1
"3699",0
"3700",1
"3701",1
"3702",0
"3703",1
"3704",0
"3705",0
"3706",1
"3707",0
"3708",0
"3709",0
"3710",0
"3711",1
"3712",0
"3713",1
"3714",1
"3715",0
"3716",1
"3717",1
"3718",1
"3719",0
"3720",1
"3721",0
"3722",0
"3723",0
"3724",0
"3725",1
"3726",1
"3727",1
"3728",0
"3729",0
"3730",0
"3731",1
"3732",0
"3733",1
"3734",0
"3735",1
"3736",0
"3737",1
"3738",0
"3739",1
"3740",0
"3741",1
"3742",0
"3743",1
"3744",0
"3745",0
"3746",0
"3747",1
"3748",0
"3749",0
"3750",0
"3751",0
"3752",0
"3753",0
"3754",1
"3755",1
"3756",0
"3757",1
"3758",0
"3759",0
"3760",0
"3761",1
"3762",0
"3763",1
"3764",0
"3765",0
"3766",0
"3767",0
"3768",1
"3769",0
"3770",0
"3771",0
"3772",1
"3773",0
"3774",0
"3775",1
"3776",1
"3777",0
"3778",0
"3779",0
"3780",1
"3781",1
"3782",0
"3783",1
"3784",0
"3785",1
"3786",0
"3787",1
"3788",1
"3789",1
"3790",0
"3791",0
"3792",0
"3793",0
"3794",0
"3795",1
"3796",1
"3797",0
"3798",0
"3799",1
"3800",1
"3801",0
"3802",1
"3803",1
"3804",0
"3805",0
"3806",1
"3807",1
"3808",0
"3809",1
"3810",0
"3811",0
"3812",0
"3813",0
"3814",1
"3815",1
"3816",0
"3817",1
"3818",0
"3819",0
"3820",0
"3821",1
"3822",0
"3823",0
"3824",0
"3825",1
"3826",1
"3827",1
"3828",0
"3829",0
"3830",0
"3831",1
"3832",0
"3833",0
"3834",0
"3835",1
"3836",0
"3837",0
"3838",0
"3839",1
"3840",1
"3841",0
"3842",1
"3843",0
"3844",0
"3845",0
"3846",1
"3847",1
"3848",1
"3849",0
"3850",0
"3851",0
"3852",0
"3853",1
"3854",0
"3855",1
"3856",1
"3857",1
"3858",0
"3859",1
"3860",1
"3861",0
"3862",1
"3863",1
"3864",1
"3865",0
"3866",0
"3867",0
"3868",1
"3869",0
"3870",1
"3871",1
"3872",1
"3873",0
"3874",1
"3875",1
"3876",1
"3877",1
"3878",0
"3879",1
"3880",0
"3881",0
"3882",0
"3883",1
"3884",0
"3885",0
"3886",0
"3887",0
"3888",1
"3889",1
"3890",1
"3891",1
"3892",0
"3893",0
"3894",1
"3895",1
"3896",0
"3897",1
"3898",1
"3899",1
"3900",0
"3901",1
"3902",0
"3903",0
"3904",0
"3905",0
"3906",0
"3907",1
"3908",1
"3909",0
"3910",0
"3911",0
"3912",0
"3913",1
"3914",0
"3915",1
"3916",0
"3917",0
"3918",0
"3919",0
"3920",0
"3921",0
"3922",0
"3923",1
"3924",0
"3925",1
"3926",0
"3927",0
"3928",1
"3929",0
"3930",1
"3931",0
"3932",0
"3933",0
"3934",1
"3935",0
"3936",0
"3937",0
"3938",0
"3939",1
"3940",0
"3941",0
"3942",0
"3943",1
"3944",0
"3945",1
"3946",0
"3947",1
"3948",1
"3949",1
"3950",0
"3951",1
"3952",0
"3953",1
"3954",1
"3955",1
"3956",0
"3957",0
"3958",0
"3959",0
"3960",1
"3961",0
"3962",0
"3963",0
"3964",1
"3965",0
"3966",0
"3967",0
"3968",0
"3969",0
"3970",1
"3971",1
"3972",1
"3973",0
"3974",0
"3975",0
"3976",1
"3977",0
"3978",0
"3979",1
"3980",0
"3981",0
"3982",0
"3983",1
"3984",0
"3985",1
"3986",0
"3987",0
"3988",1
"3989",0
"3990",0
"3991",1
"3992",0
"3993",1
"3994",0
"3995",0
"3996",1
"3997",0
"3998",0
"3999",0
"4000",0
"4001",0
"4002",0
"4003",0
"4004",0
"4005",1
"4006",1
"4007",0
"4008",0
"4009",1
"4010",1
"4011",0
"4012",1
"4013",0
"4014",1
"4015",0
"4016",1
"4017",0
"4018",0
"4019",1
"4020",1
"4021",1
"4022",0
"4023",0
"4024",0
"4025",0
"4026",0
"4027",0
"4028",0
"4029",0
"4030",1
"4031",0
"4032",0
"4033",1
"4034",0
"4035",0
"4036",0
"4037",1
"4038",0
"4039",0
"4040",1
"4041",1
"4042",0
"4043",0
"4044",0
"4045",1
"4046",1
"4047",1
"4048",0
"4049",0
"4050",0
"4051",0
"4052",1
"4053",1
"4054",0
"4055",0
"4056",1
"4057",1
"4058",0
"4059",1
"4060",1
"4061",1
"4062",1
"4063",1
"4064",0
"4065",0
"4066",0
"4067",0
"4068",0
"4069",0
"4070",0
"4071",1
"4072",0
"4073",0
"4074",1
"4075",1
"4076",0
"4077",0
"4078",0
"4079",0
"4080",0
"4081",0
"4082",0
"4083",1
"4084",1
"4085",0
"4086",1
"4087",1
"4088",0
"4089",0
"4090",1
"4091",1
"4092",1
"4093",0
"4094",1
"4095",1
"4096",0
"4097",1
"4098",0
"4099",1
"4100",0
"4101",0
"4102",1
"4103",1
"4104",0
"4105",1
"4106",1
"4107",0
"4108",0
"4109",0
"4110",1
"4111",0
"4112",1
"4113",1
"4114",0
"4115",1
"4116",0
"4117",0
"4118",1
"4119",0
"4120",0
"4121",1
"4122",0
"4123",0
"4124",0
"4125",1
"4126",0
"4127",1
"4128",0
"4129",1
"4130",1
"4131",1
"4132",1
"4133",0
"4134",1
"4135",0
"4136",1
"4137",0
"4138",0
"4139",0
"4140",0
"4141",0
"4142",0
"4143",0
"4144",1
"4145",0
"4146",0
"4147",0
"4148",0
"4149",1
"4150",1
"4151",0
"4152",0
"4153",0
"4154",0
"4155",0
"4156",1
"4157",1
"4158",0
"4159",1
"4160",1
"4161",1
"4162",0
"4163",0
"4164",1
"4165",1
"4166",0
"4167",0
"4168",1
"4169",0
"4170",1
"4171",0
"4172",0
"4173",0
"4174",1
"4175",1
"4176",0
"4177",1
"4178",0
"4179",0
"4180",0
"4181",1
"4182",0
"4183",0
"4184",1
"4185",0
"4186",0
"4187",1
"4188",1
"4189",1
"4190",1
"4191",0
"4192",0
"4193",0
"4194",0
"4195",1
"4196",1
"4197",1
"4198",1
"4199",0
"4200",1
"4201",0
"4202",1
"4203",0
"4204",0
"4205",0
"4206",1
"4207",0
"4208",0
"4209",1
"4210",0
"4211",1
"4212",1
"4213",1
"4214",1
"4215",1
"4216",0
"4217",1
"4218",0
"4219",0
"4220",1
"4221",1
"4222",1
"4223",1
"4224",0
"4225",1
"4226",0
"4227",0
"4228",1
"4229",0
"4230",1
"4231",1
"4232",0
"4233",1
"4234",1
"4235",1
"4236",1
"4237",0
"4238",1
"4239",1
"4240",1
"4241",0
"4242",1
"4243",0
"4244",0
"4245",0
"4246",1
"4247",0
"4248",1
"4249",0
"4250",0
"4251",0
"4252",0
"4253",0
"4254",0
"4255",0
"4256",1
"4257",1
"4258",0
"4259",0
"4260",1
"4261",1
"4262",0
"4263",0
"4264",0
"4265",1
"4266",0
"4267",1
"4268",0
"4269",1
"4270",0
"4271",0
"4272",1
"4273",0
"4274",0
"4275",0
"4276",0
"4277",1
"4278",0
"4279",1
"4280",0
"4281",0
"4282",0
"4283",1
"4284",1
"4285",1
"4286",0
"4287",0
"4288",1
"4289",1
"4290",0
"4291",1
"4292",1
"4293",1
"4294",0
"4295",0
"4296",0
"4297",1
"4298",1
"4299",0
"4300",0
"4301",0
"4302",1
"4303",1
"4304",1
"4305",1
"4306",1
"4307",1
"4308",0
"4309",1
"4310",0
"4311",1
"4312",1
"4313",1
"4314",1
"4315",0
"4316",0
"4317",1
"4318",0
"4319",1
"4320",0
"4321",0
"4322",1
"4323",1
"4324",1
"4325",1
"4326",0
"4327",0
"4328",0
"4329",1
"4330",0
"4331",0
"4332",0
"4333",1
"4334",0
"4335",0
"4336",1
"4337",1
"4338",1
"4339",0
"4340",1
"4341",1
"4342",0
"4343",0
"4344",0
"4345",1
"4346",0
"4347",0
"4348",0
"4349",0
"4350",0
"4351",0
"4352",1
"4353",0
"4354",0
"4355",1
"4356",0
"4357",0
"4358",0
"4359",1
"4360",1
"4361",0
"4362",0
"4363",1
"4364",1
"4365",0
"4366",1
"4367",0
"4368",0
"4369",1
"4370",1
"4371",1
"4372",0
"4373",0
"4374",0
"4375",0
"4376",0
"4377",0
"4378",1
"4379",1
"4380",1
"4381",0
"4382",1
"4383",1
"4384",1
"4385",0
"4386",1
"4387",0
"4388",0
"4389",1
"4390",1
"4391",1
"4392",0
"4393",1
"4394",0
"4395",0
"4396",0
"4397",1
"4398",1
"4399",0
"4400",0
"4401",0
"4402",1
"4403",1
"4404",1
"4405",1
"4406",0
"4407",0
"4408",0
"4409",1
"4410",1
"4411",1
"4412",0
"4413",1
"4414",0
"4415",0
"4416",1
"4417",0
"4418",0
"4419",1
"4420",0
"4421",0
"4422",0
"4423",1
"4424",0
"4425",0
"4426",0
"4427",0
"4428",1
"4429",1
"4430",0
"4431",0
"4432",1
"4433",1
"4434",0
"4435",1
"4436",0
"4437",0
"4438",1
"4439",0
"4440",1
"4441",0
"4442",0
"4443",0
"4444",1
"4445",1
"4446",1
"4447",1
"4448",0
"4449",1
"4450",1
"4451",0
"4452",0
"4453",1
"4454",1
"4455",1
"4456",0
"4457",0
"4458",0
"4459",1
"4460",0
"4461",0
"4462",0
"4463",0
"4464",0
"4465",0
"4466",1
"4467",1
"4468",0
"4469",1
"4470",0
"4471",1
"4472",1
"4473",1
"4474",1
"4475",0
"4476",0
"4477",0
"4478",0
"4479",1
"4480",0
"4481",0
"4482",0
"4483",1
"4484",0
"4485",0
"4486",0
"4487",1
"4488",1
"4489",1
"4490",0
"4491",0
"4492",0
"4493",0
"4494",0
"4495",1
"4496",1
"4497",1
"4498",0
"4499",1
"4500",0
"4501",0
"4502",1
"4503",1
"4504",0
"4505",0
"4506",0
"4507",0
"4508",0
"4509",0
"4510",0
"4511",1
"4512",1
"4513",1
"4514",1
"4515",0
"4516",1
"4517",1
"4518",0
"4519",0
"4520",0
"4521",1
"4522",0
"4523",1
"4524",0
"4525",1
"4526",0
"4527",0
"4528",1
"4529",1
"4530",0
"4531",1
"4532",1
"4533",0
"4534",1
"4535",1
"4536",1
"4537",1
"4538",1
"4539",0
"4540",1
"4541",0
"4542",0
"4543",0
"4544",1
"4545",0
"4546",1
"4547",0
"4548",1
"4549",0
"4550",0
"4551",1
"4552",1
"4553",0
"4554",0
"4555",1
"4556",0
"4557",1
"4558",1
"4559",0
"4560",0
"4561",0
"4562",0
"4563",1
"4564",0
"4565",0
"4566",0
"4567",0
"4568",0
"4569",0
"4570",1
"4571",0
"4572",1
"4573",1
"4574",1
"4575",0
"4576",1
"4577",0
"4578",1
"4579",1
"4580",0
"4581",0
"4582",0
"4583",0
"4584",0
"4585",1
"4586",0
"4587",0
"4588",1
"4589",0
"4590",0
"4591",0
"4592",0
"4593",1
"4594",0
"4595",0
"4596",1
"4597",0
"4598",0
"4599",0
"4600",1
"4601",0
"4602",1
"4603",1
"4604",1
"4605",0
"4606",1
"4607",0
"4608",0
"4609",0
"4610",0
"4611",0
"4612",1
"4613",0
"4614",0
"4615",0
"4616",1
"4617",0
"4618",0
"4619",0
"4620",1
"4621",1
"4622",0
"4623",0
"4624",0
"4625",0
"4626",1
"4627",1
"4628",1
"4629",0
"4630",0
"4631",1
"4632",1
"4633",1
"4634",1
"4635",1
"4636",0
"4637",0
"4638",0
"4639",1
"4640",0
"4641",0
"4642",1
"4643",1
"4644",0
"4645",1
"4646",0
"4647",0
"4648",0
"4649",1
"4650",1
"4651",1
"4652",1
"4653",0
"4654",1
"4655",0
"4656",0
"4657",1
"4658",1
"4659",1
"4660",0
"4661",0
"4662",0
"4663",1
"4664",0
"4665",0
"4666",1
"4667",0
"4668",0
"4669",1
"4670",0
"4671",1
"4672",1
"4673",1
"4674",1
"4675",1
"4676",0
"4677",1
"4678",0
"4679",0
"4680",0
"4681",1
"4682",0
"4683",1
"4684",0
"4685",1
"4686",1
"4687",0
"4688",1
"4689",0
"4690",0
"4691",0
"4692",0
"4693",0
"4694",1
"4695",0
"4696",1
"4697",0
"4698",1
"4699",0
"4700",0
"4701",0
"4702",0
"4703",1
"4704",0
"4705",0
"4706",1
"4707",0
"4708",1
"4709",1
"4710",1
"4711",1
"4712",1
"4713",0
"4714",0
"4715",1
"4716",1
"4717",1
"4718",0
"4719",0
"4720",0
"4721",1
"4722",1
"4723",0
"4724",0
"4725",1
"4726",1
"4727",0
"4728",1
"4729",0
"4730",0
"4731",0
"4732",1
"4733",0
"4734",1
"4735",1
"4736",0
"4737",1
"4738",0
"4739",0
"4740",1
"4741",0
"4742",0
"4743",0
"4744",1
"4745",1
"4746",0
"4747",1
"4748",0
"4749",1
"4750",0
"4751",0
"4752",1
"4753",1
"4754",0
"4755",0
"4756",1
"4757",0
"4758",1
"4759",1
"4760",1
"4761",0
"4762",1
"4763",0
"4764",1
"4765",0
"4766",1
"4767",0
"4768",0
"4769",0
"4770",0
"4771",1
"4772",0
"4773",1
"4774",0
"4775",0
"4776",0
"4777",0
"4778",0
"4779",0
"4780",1
"4781",0
"4782",1
"4783",1
"4784",1
"4785",0
"4786",0
"4787",1
"4788",1
"4789",0
"4790",0
"4791",1
"4792",0
"4793",0
"4794",0
"4795",0
"4796",0
"4797",0
"4798",0
"4799",0
"4800",0
"4801",0
"4802",0
"4803",1
"4804",0
"4805",1
"4806",1
"4807",1
"4808",1
"4809",0
"4810",1
"4811",0
"4812",1
"4813",1
"4814",0
"4815",0
"4816",1
"4817",1
"4818",0
"4819",0
"4820",1
"4821",0
"4822",1
"4823",1
"4824",1
"4825",1
"4826",0
"4827",0
"4828",0
"4829",0
